Tipo_esercizio_storico_pe,Insegna,Tipo_via,Descrizione_via,Civico,Codice_via,ZD,Forma_vendita,Settore_storico_pe,Superficie_somministrazione,Isolato,Forma_commercio_solo_somministrazione_boolean,Forma_commercio_somministrazione/minuto_boolean,Forma_commercio_prev_somministrazione_boolean,Forma_commercio_prev_minuto_boolean,Ingresso
bar caffetteria,mokito beker,VLE,CERTOSA,2460,7174,8,al banco,bar caffetteria;bar gastronomici e simili;cucina tipica lombarda;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,49.0,186,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,moma,VIA,VALTELLINA,460,1188,9,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,57.0,203,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,mondo bar,VIA,MOLA PIER FRANCESCO,30,7391,8,al banco,"bar caffetteria;bar gastronomici e simili;elettronica,automatica,meccanica;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda",45.0,251,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,morgan bar,VIA,MORGANTINI MARIO,290,6568,7,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,50.0,278,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,mulligans,VIA,GOVONE GIUSEPPE,280,7222,8,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,106.0,12,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,murphy s cafe,VIA,RUGABELLA,210,403,1,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,61.0,330,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,mycolm bar tabacchi,VIA,TERRUGGIA GIOVANNI,10,1533,9,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;prodotti di gastronomia;tavola fredda,63.0,68,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,my way,VLE,CERTOSA,2910,7174,8,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,41.0,181,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,my way cafe,VIA,ROVIGO,110,2523,2,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,73.0,241,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nakia,CSO,SEMPIONE,280,7137,8,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,214.0,102,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,namaste,VIA,RICCIARELLI DANIELE,120,6553,7,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola fredda,40.0,253,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,natistanchi - heineken,VIA,SFORZA ASCANIO,510,5201,5,al banco,"bar caffetteria;wine,birreria,pub,enoteca,caffetteria,the",73.0,125,False,False,True,False,ACCESSO ESTERNO
bar caffetteria,new bar,VIA,CUSAGO,470,6785,7,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;prodotti di gastronomia,65.0,120,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new bar,VIA,MAINONI D'INTIGNANO LUIGI,10,1432,9,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,26.0,149,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new bar,VIA,MERCANTINI LUIGI,90,1247,9,misto,"bar caffetteria;cibi cotti;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola calda,self service,fast food",44.0,30,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new bar,VIA,ZAMA,10,3328,4,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,55.0,69,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new bar stoppani,VIA,STOPPANI ANTONIO,150,2163,3,misto,"bar caffetteria;bar,pasticceria,gelateria,cremeria,creperia;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;prodotti di gastronomia;tavola fredda",84.0,90,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new brand,VIA,PASCOLI GIOVANNI,550,3132,3,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;tavola calda;tavola fredda,152.0,115,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new cafe,CSO,DI PORTA NUOVA,360,1044,1,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria,24.0,88,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new caffetteria,VLE,ARETUSA,300,6565,7,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,35.0,192,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new cristar,CSO,CONCORDIA,110,3116,3,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;ristorante;tavola calda;tavola fredda,89.0,175,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new euro cafe,VLE,TUNISIA,380,2121,2,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,36.0,97,True,False,True,False,VIA F. CASATI 33
bar caffetteria,new gallery bar,VIA,PADOVA,1770,2275,2,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,92.0,208,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new lirico bar,VIA,LARGA,190,318,1,misto,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,70.0,357,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new mediterraneo,VIA,FRATELLI BRONZETTI,90,3089,4,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;tavola calda;tavola fredda,46.0,21,False,False,True,False,ACCESSO ESTERNO
bar caffetteria,new port cafe,VLE,REGINA GIOVANNA,380,2157,3,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,82.0,147,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new roberts bar tabacchi,VIA,GIOVANNI DA PROCIDA,290,7151,8,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria,98.0,79,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,news cafe,VIA,BERGAMINI,10,325,1,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria,27.0,324,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,new vip bar,VLE,DELLE RIMEMBRANZE DI LAMBRATE,150,2664,3,misto,bar caffetteria;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;tavola fredda,49.0,115,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nick bar,VIA,PAOLO DA CANNOBIO,1,338,1,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria,62.0,392,True,False,True,False,VIA RASTRELLI 6
bar caffetteria,niki s bar,VLE,MONZA,610,2274,2,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,31.0,331,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,n�4 le coq,PZA,GUARDI FRANCESCO,150,3312,3,misto,"bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda;wine,birreria,pub,enoteca,caffetteria,the",59.0,188,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,noir cafe,VIA,SAN SENATORE,140,404,1,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,60.0,271,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,n ombra de vin enoteca,VIA,SAN MARCO,20,1036,1,al banco,"bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda;wine,birreria,pub,enoteca,caffetteria,the",45.0,248,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,non solo bar,PZA,DURANTE FRANCESCO,240,2277,3,misto,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,32.0,1,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,non solo caffe alimentari,VIA,TEODOSIO,30,2550,3,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,41.0,54,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nord est caffe,VIA,PORRO LAMBERTENGHI LUIGI,250,1142,9,misto,"bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola calda,self service,fast food;tavola fredda",75.0,263,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nordovest cafe,VIA,PRINCIPE EUGENIO,80,7223,8,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola calda;tavola fredda,134.0,11,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nu-cube,VIA,SAN GREGORIO,60,2123,3,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,108.0,78,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nueva movida,VIA,SFORZA ASCANIO,410,5201,5,al banco,bar caffetteria;bar gastronomici e simili;disco piano american bar serali;genere merceologico soggetto ad autorizzazione sanitaria;seconda bottiglia;tavola fredda,180.0,113,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,number one,VIA,POLIBIO,10,6195,7,misto,"bar caffetteria;tavola calda,self service,fast food;trattoria",65.0,239,False,True,True,False,ACCESSO ESTERNO
bar caffetteria,nuova pasticc.ranieri s,CSO,ITALIA,280,526,1,misto,"bar caffetteria;bar,pasticceria,gelateria,cremeria,creperia;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda",105.0,331,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nuova privativa uffici,PZA,FIDIA,30,1144,9,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,118.0,256,False,True,True,False,VIA PORRO LAMBERTEN
bar caffetteria,nuovo accurso,VIA,TAVAZZANO,160,7335,8,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria,100.0,271,False,True,True,False,ACCESSO ESTERNO
bar caffetteria,nuovo bar,VIA,FATEBENEFRATELLI,90,144,1,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,53.0,181,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nuovo bar antenore,VIA,FANTI MANFREDO,20,3149,1,al banco,bar caffetteria;bar gastronomici e simili;prodotti di gastronomia;tavola fredda,81.0,114,False,True,True,False,ACCESSO ESTERNO
bar caffetteria,nuovo bar martinelli,VIA,CESAROTTI MELCHIORRE,20,2510,2,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,41.0,225,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nuovo bar sant ambroeus,VIA,TERRAGGIO,250,644,1,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,72.0,340,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,nuovo millennio,VIA,ADIGE,30,4216,5,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;prodotti di gastronomia;tavola fredda,62.0,197,False,True,True,False,ACCESSO ESTERNO
bar caffetteria,oasi bar,VLE,MONZA,1490,2274,2,misto,bar caffetteria;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;tavola fredda,50.0,176,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,obika,VIA,MERCATO,280,717,1,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,106.0,301,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,o connell,VIA,BRERA,30,122,1,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;seconda bottiglia,105.0,310,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,old camillo s pub,VIA,SFORZA ASCANIO,170,5201,5,misto,"bar caffetteria;disco piano american bar serali;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola fredda;wine,birreria,pub,enoteca,caffetteria,the",71.0,94,False,True,True,False,ACCESSO ESTERNO
bar caffetteria,old charly caffe dinner d,VIA,LOMBARDINI ELIA,20,5146,6,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,50.0,63,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,old station pub,VIA,OROBONI ANTONIO,130,1635,9,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,77.0,42,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,olimpia,VIA,SAN MARTINO,150,4016,1,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;pizzeria;pizzeria e simili;ristorante,111.0,121,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,oliver bar,VIA,ANGERA,100,1395,2,al tavolo,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,50.0,128,True,False,True,False,RA N. 10
bar caffetteria,oliver bar,VIA,PALMIERI NICOLA,330,5323,5,al banco,bar caffetteria;bar gastronomici e simili,73.0,29,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,ombre rosse,VIA,STRADELLA ALESSANDRO,20,2170,3,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,54.0,50,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,one way,VIA,DELLA CHIESA ROSSA,950,5321,5,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;tavola fredda,65.0,52,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,onix bar,PLE,STAZIONE DI PORTA GENOVA,20,5120,6,misto,"bar caffetteria;bar gastronomici e simili;elettronica,automatica,meccanica;genere merceologico soggetto ad autorizzazione sanitaria;giochi legge 388/2000;prodotti di gastronomia",73.0,48,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,on the road,PZA,PEREGO GIOVANNI,70,7531,8,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,52.0,12,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,on the road,VLE,JENNER EDOARDO,160,1230,9,al tavolo,"bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola calda,self service,fast food",76.0,88,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,open space,VIA,VETERE,140,5185,1,misto,bar gastronomici e simili,58.0,126,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,orient express,VIA,MARCONA,60,3080,4,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia,82.0,33,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,original bar,VIA,SACCO LUIGI,30,6275,7,al banco,bar caffetteria;cibi cotti preconfezionati;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola calda,138.0,213,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,osteria del jazz,VIA,CARCANO FILIPPO,80,6389,7,al banco,bar caffetteria;disco piano american bar serali;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,45.0,221,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,osteria della stazione,VIA,POPOLI UNITI,260,2293,2,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,109.0,303,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,osteria di quintosole,VIA,QUINTOSOLE,350,4357,5,misto,"bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;wine,birreria,pub,enoteca,caffetteria,the",100.0,212,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,osteria don caffe elmo,VIA,VARESE,170,1031,1,al tavolo,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,50.0,3,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,outback,VIA,TENCA CARLO,100,2118,2,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,90.0,96,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,overland cafe bar,VIA,TOLSTOI LEONE,370,5133,6,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,30.0,151,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,overtime,VIA,PONALE,60,1616,9,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;prodotti di gastronomia;tavola fredda,94.0,32,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,pacino cafe,PLE,BACONE FRANCESCO,90,2100,3,misto,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;disco piano american bar serali;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,240.0,36,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,palo alto caffe,CSO,DI PORTA ROMANA,1060,402,1,al banco,bar caffetteria;bar gastronomici e simili;cibi cotti preconfezionati;tavola calda,70.0,118,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,palo santo,RIP,DI PORTA TICINESE,530,5150,6,misto,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda,54.0,72,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,panama cafe,PZA,GRAMSCI ANTONIO,30,7205,8,al banco,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria;ristorante;tavola calda;tavola fredda,128.0,60,True,False,True,False,VIA SABATELLI
bar caffetteria,pane e salame,VIA,CORIO BERNARDINO,80,4102,4,misto,bar caffetteria;genere merceologico soggetto ad autorizzazione sanitaria,89.0,170,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,panetter.focacc.caffetter,CSO,GENOVA,110,5164,1,al banco,bar caffetteria;bar gastronomici e simili;genere merceologico soggetto ad autorizzazione sanitaria;ristorante,58.0,217,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,panibar,PLE,ARCHINTO CARLO,10,1138,9,al tavolo,"bar caffetteria;tavola calda,self service,fast food",57.0,270,True,False,True,False,ACCESSO ESTERNO
bar caffetteria,panificiopasticceriaconto,VIA,PALMIERI NICOLA,190,5323,5,al banco,"bar caffetteria;bar gastronomici e simili;bar,pasticceria,gelateria,cremeria,creperia;genere merceologico soggetto ad autorizzazione sanitaria;tavola fredda",57.0,29,True,False,True,False,ACCESSO ESTERNO
